metadata_alive,metadata_alive_since,metadata_anonymity,metadata_average_timeout,metadata_first_seen,metadata_asn,metadata_asname,metadata_city,metadata_continent,metadata_continent_code,metadata_country,metadata_country_code,metadata_district,metadata_hosting,metadata_isp,metadata_latitude,metadata_longitude,metadata_mobile,metadata_org,metadata_proxy,metadata_region,metadata_status,metadata_timezone,metadata_zip,metadata_last_update,metadata_last_seen,dest_port,metadata_protocol,metadata_proxy_address,metadata_ssl,metadata_timeout,metadata_times_alive,metadata_times_dead,metadata_uptime,dest_ip
True,1778568203.6645,transparent,6259.0484688981,1763194635.2001,AS147127 PT Tujuhlangit Lintas Nusantara,IDNIC-TUJUHLANGITNET-AS-ID,Batang,Asia,AS,Indonesia,ID,,False,PT Tujuhlangit Lintas Nusantara,-6.4823,110.7086,False,PT Tujuhlangit Lintas Nusantara,True,Central Java,success,Asia/Jakarta,51215,1778494792,1778568203.6645,1111,http,103.172.23.70:1111,False,4773.547410965,4711,20996,18.32574785078,103.172.23.70
True,1778565734.5706,transparent,9464.7605110729,1775038233.3687,"AS200044 Stack Group, LLC",stackgroup,Moscow,Europe,EU,Russia,RU,,False,"Stack Group, LLC",55.7558,37.6173,False,DR Web,True,Moscow,success,Europe/Moscow,144700,1778062763,1778568203.5772,3128,http,109.238.242.11:3128,False,11783.968687057,17360,39471,30.546708662526,109.238.242.11
True,1778568203.5032,elite,5076.2505149841,1778543656.5941,AS19437 SECURED SERVERS LLC,SS-ASH,Ashburn,North America,,United States,US,,True,Secured Servers LLC,39.018,-77.539,False,Secured Servers LLC,False,Virginia,success,America/New_York,20147,1778539733,1778568203.5032,50753,http,131.153.163.164:50753,False,8123.096704483,25,61,29.06976744186,131.153.163.164
True,1778567345.4357,elite,2761.3739182364,1777898921.6059,AS24940 Hetzner Online GmbH,HETZNER-AS,Falkenstein,Europe,EU,Germany,DE,,True,Hetzner Online GmbH,50.4777,12.3649,False,,True,Saxony,success,Europe/Berlin,08223,1778500327,1778568203.3972,5505,http,157.90.10.15:5505,False,3073.5821723938,4240,2753,60.632060632061,157.90.10.15
True,1778568203.2633,transparent,5037.9243059025,1774767713.622,AS152348 PT Internet Tjepat Indonesia,IDNIC-WHUSH-AS-ID,Cikarang,Asia,AS,Indonesia,ID,,False,PT Internet Tjepat Indonesia,-6.26111,107.153,False,PT Internet Tjepat Indonesia,False,West Java,success,Asia/Jakarta,,1778510819,1778568203.2633,8080,http,157.10.184.115:8080,False,3140.2661800385,5166,33677,13.299693638493,157.10.184.115
True,1778567962.6132,transparent,4775.8353334245,1778035086.6599,AS273953 TV COLOMBIA DIGITAL SAS,TV COLOMBIA DIGITAL SAS,Bogotá,South America,SA,Colombia,CO,,False,M&B Soluciones Peru SAC,4.6913,-74.032,False,Internet Colombia,False,Bogota D.C.,success,America/Bogota,110111,1778033781,1778568203.0673,999,http,38.199.66.10:999,False,3327.3632526398,1205,2704,30.826298286007,38.199.66.10
True,1778567862.8275,transparent,8077.079915514,1750612145.3894,AS266725 SOLUTION LAN S.A,SOLUTION LAN S.A,Morón,South America,SA,Argentina,AR,,False,Solution LAN S.A,-34.6438,-58.6096,False,INTERFLASH XD,True,Buenos Aires,success,America/Argentina/Buenos_Aires,1708,1777970256,1778568202.9819,999,http,45.65.227.161:999,False,5241.8873310089,22160,319091,6.4937538644575,45.65.227.161
True,1778568202.7728,elite,4040.9281525753,1730483318.0993,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,UCLOUD-HK-AS-AP,Ho Chi Minh City,Asia,AS,Vietnam,VN,,True,UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,10.822,106.6257,False,Ucloud Information Technology (hk) Limited,True,Ho Chi Minh,success,Asia/Ho_Chi_Minh,700000,1778494498,1778568202.7728,8168,http,123.58.199.232:8168,False,5169.0652370453,60306,277404,17.857333214889,123.58.199.232
True,1778568202.6194,transparent,6250.8571638353,1749357251.4349,AS137542 Sayem Online Communication,SOCOM-AS-AP,Dukuria,Asia,AS,Bangladesh,BD,,False,Sayem Online Communication,23.6099,90.3274,False,Socom,False,Dhaka Division,success,Asia/Dhaka,,1778085805,1778568202.6194,8080,http,103.112.131.14:8080,False,5221.4026451111,12136,216451,5.3091383149523,103.112.131.14
True,1778567121.9251,elite,3890.7934002526,1777391375.4511,AS215540 GLOBAL CONNECTIVITY SOLUTIONS LLP,GCS-AS,Frankfurt am Main,Europe,EU,Germany,DE,,False,Global Connectivity Solutions LLP,50.1169,8.6837,False,Global Connectivity Solutions LLP,False,Hesse,success,Europe/Berlin,60313,1777995099,1778568202.5892,8080,http,77.110.107.80:8080,False,8018.5527801514,4886,6781,41.878803462758,77.110.107.80
True,1778568202.395,transparent,5134.7090854532,1777880323.6221,AS52468 UFINET PANAMA S.A.,UFINET PANAMA S.A.,Guayaquil,South America,SA,Ecuador,EC,,False,Ufinet Panama S.A.,-2.2038,-79.8819,False,Nedetel S.A,False,Guayas,success,America/Guayaquil,,1778485445,1778568202.395,999,http,45.71.186.211:999,False,3522.2325325012,2881,3516,45.036735969986,45.71.186.211
True,1778568202.3263,transparent,5165.1584908682,1766754005.093,AS131706 PT SELARAS CITRA TERABIT,TERABIT-AS-ID,Kebon Gunung,Asia,AS,Indonesia,ID,,False,PT SELARAS CITRA TERABIT,-7.65083,110.046,False,Terabit Solo,False,Central Java,success,Asia/Jakarta,,1778247358,1778568202.3263,3128,http,121.101.129.72:3128,False,8826.9336223602,24557,217633,10.139559849705,121.101.129.72
True,1777882207.7014,elite,2357.5847940182,1776081445.3312,AS6181 Cincinnati Bell Telephone Company LLC,FUSE-NET,Cincinnati,North America,,United States,US,,False,Fuse Internet Access,39.1057,-84.5036,False,Maximum Communications,True,Ohio,success,America/New_York,45202,1778498281,1778568202.2659,36181,socks5,69.61.200.104:36181,True,1117.7582740784,18705,82,99.56352797147,69.61.200.104
True,1778525441.4063,elite,2190.1715462131,1778503284.63,AS39494 JSC RU-CENTER,RU-CENTER-AS,Moscow,Europe,EU,Russia,RU,,False,"JSC ""RU-CENTER""",55.7487,37.6187,False,JSC Centrohost,False,Moscow,success,Europe/Moscow,129272,1778500869,1778568201.5104,1080,http,89.111.181.247:1080,False,11870.01490593,343,6,98.280802292264,89.111.181.247
True,1778566511.7094,elite,6410.1853141179,1777485126.6081,AS209847 WorkTitans B.V.,THE,Austin,North America,,United States,US,,False,WorkTitans B.V.,38.7584,-85.808,False,WorkTitans B.V,True,Indiana,success,America/Indiana/Indianapolis,47102,1778089774,1778568201.2907,1082,socks5,86.104.72.219:1082,True,1291.9955253601,1923,3417,36.011235955056,86.104.72.219
True,1778568201.0446,transparent,5258.2161585588,1756332146.5944,AS37284 Aljeel Aljadeed For Technology,Aljeel-net,Waddān,Africa,AF,Libya,LY,,False,Aljeel Aljadeed For Technology,29.1692,16.1362,False,Aljeel Aljadeed Technology,True,Al Jufrah,success,Africa/Tripoli,,1778107537,1778568201.0446,44444,http,154.127.78.16:44444,False,6685.7254505157,32561,280135,10.412988973316,154.127.78.16
True,1778568200.9196,elite,4366.9293701536,1778173648.5639,"AS132203 Tencent Building, Kejizhongyi Avenue",TENCENT-NET-AP-CN,Santa Clara,North America,,United States,US,,True,Shenzhen Tencent Computer Systems Company Limited,37.353,-121.9544,False,Tencent Cloud Computing,False,California,success,America/Los_Angeles,95052,1778171560,1778568200.9196,1080,http,43.153.39.251:1080,False,311.07616424561,1591,1458,52.181042964907,43.153.39.251
True,1778568200.7644,elite,9048.7805109681,1754724818.792,AS135097 LUOGELANG (FRANCE) LIMITED,MYCLOUD-AS-AP,Chai Wan,Asia,AS,Hong Kong,HK,,False,CloudFly Net Inc Pending,22.2678,114.236,False,CloudFly Net Inc,True,Eastern District,success,Asia/Hong_Kong,,1778495065,1778568200.7644,40212,http,154.220.66.19:40212,False,10044.536590576,479,11492,4.0013365633615,154.220.66.19
True,1778568093.4002,elite,2699.0449570038,1777833602.4966,AS24940 Hetzner Online GmbH,HETZNER-AS,Falkenstein,Europe,EU,Germany,DE,,True,Hetzner Online GmbH,50.4777,12.3649,False,,True,Saxony,success,Europe/Berlin,08223,1778437148,1778568200.7295,52000,http,157.90.10.15:52000,False,37.604093551636,5006,3067,62.009166356992,157.90.10.15
True,1778568200.4113,transparent,7100.5072633349,1776157609.7596,AS266038 VN TELECOM PROVEDORES A.R.C EIRELI,VN TELECOM PROVEDORES A.R.C EIRELI,Recife,South America,SA,Brazil,BR,,False,VN TELECOM PROVEDORES A.R.C EIRELI,-8.0009,-34.8687,False,VN TELECOM PROVEDORES A.R.C EIRELI,True,Pernambuco,success,America/Recife,53000,1777970310,1778568200.4113,8080,http,45.4.58.222:8080,False,7391.7276859283,1563,14588,9.6774193548387,45.4.58.222
True,1778568200.3967,elite,12323.8783439,1778459754.6759,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,False,Arizona,success,America/Phoenix,85036,1778456701,1778568200.3967,25995,http,174.138.165.130:25995,False,14500.87428093,60,268,18.292682926829,174.138.165.130
True,1778567811.0075,elite,5784.5670319767,1744983495.4774,AS9341 PT INDONESIA COMNETS PLUS,ICONPLN-ID-AP-ISP,Gandul,Asia,AS,Indonesia,ID,,False,PT. Indonesia Comnets Plus,-6.34292,106.789,False,,True,West Java,success,Asia/Jakarta,,1778254207,1778568200.0034,8715,http,103.144.209.104:8715,False,10148.864507675,31631,396770,7.3835028396292,103.144.209.104
True,1778568199.9411,elite,5127.189390795,1777215513.8619,AS50979 GREEN FLOID LLC,ITL-LV,Riga,Europe,EU,Latvia,LV,,True,Green Floid LLC,56.9473,24.0979,False,Friendhosting LTD,False,Rīga,success,Europe/Riga,LV-1063,1778425459,1778568199.9411,1080,socks5,185.237.219.119:1080,True,2245.569229126,4553,3988,53.307575225383,185.237.219.119
