alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1787085494.8568,transparent,5627.162535279,1780381331.2673,"AS216472 High Speed For Internet Services L.L.C",HS-SYR,Istanbul,Asia,AS,Türkiye,TR,,false,"High Speed For Internet Services L.L.C",41.0725,29.0063,false,"Turk Telekomunikasyon Anonim Sirketi",true,Istanbul,success,Europe/Istanbul,34870,1787031751,1787085630.5207,8080,http,131.222.251.56:8080,false,1460.1905345917,20031,45478,30.577477903799,131.222.251.56
true,1787085630.452,elite,3259.592784756,1786307735.3889,"AS215540 GLOBAL CONNECTIVITY SOLUTIONS LLP",GCS-AS,"Frankfurt am Main",Europe,EU,Germany,DE,,false,"Global Connectivity Solutions LLP",50.1109,8.68213,false,"Global Connectivity Solutions LLP",false,Hesse,success,Europe/Berlin,60313,1786910304,1787085630.452,8080,socks5,153.80.242.105:8080,true,19767.711877823,9437,13590,40.982325096626,153.80.242.105
true,1787085477.6592,transparent,6296.1404926715,1777175849.2988,"AS18678 INTERNEXA S.A. E.S.P","INTERNEXA S.A. E.S.P",Popayán,"South America",SA,Colombia,CO,,false,"Internexa S.a. E.S.P",2.43823,-76.6132,false,"Aulas Digitales De Colombia",true,"Cauca Department",success,America/Bogota,190001,1786850355,1787085630.4289,999,http,179.1.113.129:999,false,3340.087890625,90373,43334,67.590328105484,179.1.113.129
true,1787068436.7821,transparent,683.48069885455,1786794659.9347,"AS52468 UFINET PANAMA S.A.","UFINET PANAMA S.A.","María la Baja","South America",SA,Colombia,CO,,false,"Ufinet Panama S.A.",9.9832,-75.3016,false,UFINET,false,"Departamento de Bolívar",success,America/Bogota,,1786791844,1787085630.0084,999,http,181.78.74.252:999,true,602.6086807251,5232,11,99.790196452413,181.78.74.252
true,1787085629.991,transparent,4558.7622198823,1786211922.8762,"AS45305 Lintas Data Prima, PT",LDP-AS-ID,Ungaran,Asia,AS,Indonesia,ID,,false,"PT Lintas Data Prima",-7.13972,110.405,false,,true,"Central Java",success,Asia/Jakarta,,1786813544,1787085629.991,3125,http,103.28.112.172:3125,false,3743.9703941345,2231,6423,25.77998613358,103.28.112.172
true,1787081570.9907,elite,1556.8231643467,1783543952.3954,"AS136958 China Unicom Guangdong IP network",UNICOM-GuangZhou-IDC,Shanwei,Asia,AS,China,CN,,false,"CNC Group CHINA169 Guangdong Province Network",22.7785,115.3452,false,,true,Guangdong,success,Asia/Shanghai,,1786564891,1787085629.987,17981,http,58.254.153.147:17981,true,1207.0875167847,56638,461,99.192630343789,58.254.153.147
true,1787085605.447,transparent,5855.1927978513,1784820075.6667,"AS131111 PT Mora Telematika Indonesia",CEPATNET-AS-ID,Tangerang,Asia,AS,Indonesia,ID,,false,MORATELINDONAP,-6.1716,106.5265,false,,true,Banten,success,Asia/Jakarta,15159,1786632829,1787085629.9489,8080,http,103.154.119.45:8080,false,3517.6577568054,5213,12995,28.630272407733,103.154.119.45
true,1787085629.8166,transparent,4755.0898673923,1786324835.569,"AS141077 RSTNET",RSTNET-AS-ID,Jatiwangi,Asia,AS,Indonesia,ID,,false,"Paket Data Andal",-6.73361,108.263,false,,true,"West Java",success,Asia/Jakarta,,1786929003,1787085629.8166,8818,http,103.173.162.243:8818,false,5707.7448368073,2150,5486,28.156102671556,103.173.162.243
true,1787085629.8129,transparent,5345.6911568968,1786199618.651,"AS56309 Siamdata Communication Co.,Ltd.",SIAMDATA-TH,"Pak Kret",Asia,AS,Thailand,TH,"Tambon Ban Mai",false,"Readyidc Company Limited",13.9263,100.534,false,"ReadyIDC Co., Ltd.",true,Nonthaburi,success,Asia/Bangkok,11120,1786801622,1787085629.8129,8181,http,43.229.151.100:8181,false,7693.9930915833,2340,6456,26.603001364256,43.229.151.100
true,1787085629.781,elite,7259.3943697674,1710701080.6282,"AS58689 ICC Communication",ICCNET-DHK-BD,Dhaka,Asia,AS,Bangladesh,BD,Pallabi,false,"ICC COMMUNICATION",23.8278,90.3766,false,,true,"Dhaka Division",success,Asia/Dhaka,1206,1786741682,1787085629.781,44759,http,103.15.140.177:44759,false,6005.0954818726,30991,616184,4.7886583999691,103.15.140.177
true,1787085623.6367,elite,12309.68002061,1780920181.4203,"AS47484 ABJP SERVICES SAS",ABJP-SERVICES-SAS,Mathay,Europe,EU,France,FR,,true,ABJP,47.438,6.7881,false,,true,Bourgogne,success,Europe/Paris,25700,1786968049,1787085629.5676,21537,http,45.13.116.235:21537,false,13829.285621643,12842,42269,23.302063108998,45.13.116.235
true,1787085575.6761,transparent,5548.1361568765,1785900663.6709,"AS140457 PT Ikhlas Cipta Teknologi",IMEDIANET-AS-ID,Cileungsir,Asia,AS,Indonesia,ID,,false,"PT IKHLAS CIPTA TEKNOLOGI",-6.39472,106.959,false,,true,"West Java",success,Asia/Jakarta,,1786501591,1787085629.5047,8085,http,45.198.20.202:8085,false,8461.850643158,3617,8487,29.882683410443,45.198.20.202
true,1787085629.3748,transparent,7185.3768276999,1710576274.23,"AS17639 Converge ICT Solutions Inc.",CONVERGE-AS,Clark,Asia,AS,Philippines,PH,,false,"Converge Information and Communications Technology Solutions",15.0667,120.6432,false,"Converge ICT Solution Inc",true,"Central Luzon",success,Asia/Manila,2023,1786498017,1787085629.3748,10101,http,161.49.215.28:10101,false,5540.8506393433,75063,943922,7.3664479850047,161.49.215.28
true,1787085629.3104,transparent,5379.7078317106,1784884301.6715,"AS21826 Corporación Telemic C.A.","Corporacion Telemic C.A.",Tinaquillo,"South America",SA,Venezuela,VE,,false,"Corporación Telemic C.A.",9.91861,-68.3047,false,"Corporación Telemic C.A",false,Cojedes,success,America/Caracas,,1786696651,1787085629.3104,999,http,190.142.231.7:999,false,2480.4413318634,1021,15110,6.3294278098072,190.142.231.7
true,1787085629.2181,transparent,6359.4641451224,1756330600.8555,"AS9340 INDO Internet, PT",INDONET-AS-AP,Jakarta,Asia,AS,Indonesia,ID,,true,"PT IndoInternet",-6.2374,106.8181,false,,true,Jakarta,success,Asia/Jakarta,12710,1786983374,1787085629.2181,9933,http,202.159.35.84:9933,false,5451.7252445221,23115,79194,22.593320235756,202.159.35.84
true,1787085628.9899,transparent,5618.5453618349,1777876378.3747,"AS147131 PT Global Sarana Elektronika",IDNIC-GFIBER-AS-ID,Purwakarta,Asia,AS,Indonesia,ID,,false,"PT Global Sarana Elektronika",-6.55694,107.443,false,"PT Global Sarana Elektronika",false,"West Java",success,Asia/Jakarta,,1786961040,1787085628.9899,8080,http,103.176.96.23:8080,false,2430.5799007416,6249,21027,22.910250769908,103.176.96.23
true,1787085000.3374,elite,4826.4653550992,1781253024.1313,"AS210644 AEZA GROUP LLC",AEZA-AS,Amsterdam,Europe,EU,"The Netherlands",NL,,true,"Aeza International LTD",52.3676,4.90414,false,"NetCrafters OU",true,"North Holland",success,Europe/Amsterdam,1012,1787070455,1787085628.8204,50001,http,213.176.113.24:50001,true,13088.178157806,15805,5085,75.658209669698,213.176.113.24
true,1787085628.6564,elite,5056.6563265513,1776771760.4094,"AS210644 AEZA GROUP LLC",AEZA-AS,Stockholm,Europe,EU,Sweden,SE,,true,"Aeza International LTD",59.3287,18.0717,false,"NetCrafters OU",true,"Stockholm County",success,Europe/Stockholm,"100 04",1787052472,1787085628.6564,1080,socks5,62.60.230.196:1080,true,10748.341560364,20330,80193,20.224227291267,62.60.230.196
true,1787085147.1022,transparent,12681.760321286,1785644791.9661,"AS56309 Siamdata Communication Co.,Ltd.",SIAMDATA-TH,"Ban Phraek",Asia,AS,Thailand,TH,,false,"Readyidc Company Limited",14.6463,100.578,false,"ReadyIDC CO., LTD.",false,"Phra Nakhon Si Ayutthaya",success,Asia/Bangkok,,1786852158,1787085628.4615,8080,http,43.229.135.44:8080,true,7597.1899032593,2511,10100,19.911188644834,43.229.135.44
true,1787085619.7418,transparent,5985.0470517689,1777567490.369,"AS63859 PT. Eka Mas Republik",MYREPUBLIC-AS-ID,Bogor,Asia,AS,Indonesia,ID,,false,"PT. Eka Mas Republik",-6.7203,106.8143,false,Myrepublic,true,"West Java",success,Asia/Jakarta,16630,1786985026,1787085628.4592,8080,http,103.125.36.120:8080,false,6116.4019107819,17454,54910,24.119728041568,103.125.36.120
true,1787085458.419,anonymous,6348.2902961785,1786867894.3808,"AS141077 RSTNET",RSTNET-AS-ID,Bandung,Asia,AS,Indonesia,ID,,false,RSTNET,-6.92222,107.607,false,,false,"West Java",success,Asia/Jakarta,,1786867363,1787085628.0608,8818,http,103.178.3.140:8818,true,1486.2365722656,842,1560,35.054121565362,103.178.3.140
true,1787085627.9293,transparent,5774.8117685765,1776286365.6577,"AS18678 INTERNEXA S.A. E.S.P","INTERNEXA S.A. E.S.P",Quibdó,"South America",SA,Colombia,CO,,false,"Internexa S.a. E.S.P",5.6924,-76.6623,false,"Servicios Informaticos Del Choco",true,"Departamento del Chocó",success,America/Bogota,270001,1786979453,1787085627.9293,999,http,179.1.127.91:999,false,8864.9835586548,13854,65474,17.464199273901,179.1.127.91
true,1787085627.9168,elite,12342.583514455,1785823478.9798,"AS39378 servinga GmbH",servinga,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"servinga GmbH",50.1169,8.6837,false,"servinga GmbH",false,Hesse,success,Europe/Berlin,60313,1787030839,1787085627.9168,50000,http,185.158.251.251:50000,true,13631.602287292,1997,8983,18.187613843352,185.158.251.251
true,1787085294.4745,elite,11542.608305126,1782261610.0631,"AS8075 Microsoft Corporation",MICROSOFT-CORP-MSN-AS-BLOCK,Lorenskog,Europe,EU,Norway,NO,,false,"Microsoft Corporation",59.91662,10.982052,false,"Microsoft Azure Cloud (norwaye)",true,Viken,success,Europe/Oslo,1475,1786495044,1787085627.9119,3128,http,131.163.89.148:3128,true,12974.311828613,19629,29159,40.233254078872,131.163.89.148
true,1787085627.8571,anonymous,11638.94573434,1772921484.5572,"AS153554 PT Digital Bangun Mandiri",IDNIC-DBM-AS-ID,Punggur,Asia,AS,Indonesia,ID,,false,"PT Digital Bangun Mandiri",-5.04146,105.277,false,"PT BIT Teknologi Nusantara",false,Lampung,success,Asia/Jakarta,,1786984687,1787085627.8571,3125,http,161.248.158.130:3125,false,15211.117744446,2076,39881,4.947922873418,161.248.158.130
true,1787085470.8131,transparent,5721.1091543992,1764059894.8206,"AS207906 VERITA NETWORKS SOCIEDAD LIMITADA",JVCM,Arrecife,Europe,EU,Spain,ES,,false,"Suballocated IT1",28.9666,-13.5543,false,,true,"Canary Islands",success,Atlantic/Canary,35500,1786741646,1787085627.825,9090,http,195.189.190.245:9090,false,3534.6777439117,23761,83174,22.220040211343,195.189.190.245
true,1787085627.7048,transparent,6133.7121329904,1784905332.4233,"AS142393 PT Media Solusi Sukses",IDNIC-MEDIASOLUSISUKSES-AS-ID,Karawang,Asia,AS,Indonesia,ID,,false,"PT Media Solusi Sukses",-6.30525,107.32,false,"PT Media Solusi Sukses",true,"West Java",success,Asia/Jakarta,,1786718918,1787085627.7048,1111,http,103.172.42.209:1111,true,3718.4636592865,4362,14627,22.971193849071,103.172.42.209
true,1787085481.8441,transparent,5206.4781576366,1785862481.5196,"AS136426 Dinesh Gopi Virwani",EGMCL-AS-AP,Dhaka,Asia,AS,Bangladesh,BD,Uttara,false,"Epic Garments Manufacturing Co. Ltd",23.8675,90.3979,false,"EGMCL-BD Router Object",false,"Dhaka Division",success,Asia/Dhaka,1230,1787069825,1787085627.6089,81,http,103.111.116.233:81,false,1564.1551017761,3073,8986,25.483041711585,103.111.116.233
true,1787085627.3637,transparent,7557.3105025982,1775683446.7537,"AS18678 INTERNEXA S.A. E.S.P","INTERNEXA S.A. E.S.P",Quibdó,"South America",SA,Colombia,CO,,false,"Internexa S.a. E.S.P",5.6924,-76.6623,false,RENTIC,true,"Departamento del Chocó",success,America/Bogota,270001,1786574263,1787085627.3637,999,http,179.1.126.25:999,false,7097.7935791016,23831,81633,22.596336190548,179.1.126.25
true,1787085627.2333,transparent,6308.6028478267,1710562893.6275,"AS42313 ONE ALBANIA SH.A.",ONEALBANIA-AS,Tirana,Europe,EU,Albania,AL,,false,"ONE ALBANIA SH.A.",41.3253,19.8184,false,,true,Tirana,success,Europe/Tirane,,1786498496,1787085627.2333,8079,http,79.106.33.26:8079,false,11081.964731216,85674,945957,8.3047136039921,79.106.33.26
true,1787085627.0268,transparent,7384.2961388685,1786661707.7669,"AS45758 Triple T Broadband Public Company Limited",TTBP-AS-AP,"Prachin Buri",Asia,AS,Thailand,TH,,false,"Triple T Broadband Public Company Limited",14.0086,101.5204,false,"Triple T Broadband Public Company Limited",false,"Prachin Buri",success,Asia/Bangkok,25000,1786659856,1787085627.0268,8080,http,171.5.183.191:8080,false,8299.3135452271,1307,3043,30.045977011494,171.5.183.191
true,1787085626.9724,transparent,6254.5499362256,1779304974.6466,"AS270062 FIBERNET TV SAS","FIBERNET TV SAS",Florencia,"South America",SA,Colombia,CO,,false,"Cogent Communications",1.6152,-75.606,false,UFICOL,true,"Departamento del Caquetá",success,America/Bogota,180001,1786562124,1787085626.9724,999,http,38.211.76.193:999,false,4610.2721691132,19721,52330,27.370890063982,38.211.76.193
true,1787085626.6795,transparent,7257.5381906162,1786647859.3154,"AS3356 Level 3 Parent, LLC",LEVEL3,"San Alberto","South America",SA,Colombia,CO,,false,"CTL Colombia",7.76107,-73.3922,false,"Jann Megainternet",false,"Cesar Department",success,America/Bogota,205070,1786646733,1787085626.6795,8080,http,8.243.73.67:8080,false,5166.0776138306,1219,3165,27.805656934307,8.243.73.67
true,1787085626.5691,transparent,6459.877756958,1782149090.4006,"AS45305 Lintas Data Prima, PT",LDP-AS-ID,Comal,Asia,AS,Indonesia,ID,,false,LDP,-6.9053,109.535,false,,true,"Central Java",success,Asia/Jakarta,,1786987246,1787085626.5691,7777,http,103.175.240.65:7777,false,7651.371717453,12804,34716,26.944444444444,103.175.240.65
true,1787085626.555,elite,12265.80474398,1776106606.369,"AS133119 China Unicom IP network",UNICOM-CN,Chaowai,Asia,AS,China,CN,Chaoyang,true,"China Unicom IP network",39.9715,116.49,false,21ViaNet,true,Beijing,success,Asia/Shanghai,,1786905624,1787085626.555,44202,socks5,120.133.82.62:44202,true,20950.824260712,1120,57468,1.9116542636717,120.133.82.62
true,1787085626.5414,transparent,4781.1972940264,1786402000.7195,"AS136873 MEGADATA-ISP",MEGADATA-AS-ID,Semarang,Asia,AS,Indonesia,ID,,false,MEGADATA-ISP,-7.0875,110.4041,false,"CV Sampurno",true,"Central Java",success,Asia/Jakarta,50151,1787003335,1787085626.5414,8090,http,103.165.157.247:8090,false,7625.4642009735,1973,4872,28.823959094229,103.165.157.247
true,1787085424.7978,transparent,5367.5865718265,1786392425.6035,"AS269730 TECNOVEN SERVICES CA","TECNOVEN SERVICES CA",Maracaibo,"South America",SA,Venezuela,VE,,false,"Tecnoven Services C.A",10.6423,-71.6109,false,"Tecnoven Services C.A",false,Zulia,success,America/Caracas,,1786993521,1787085626.3129,999,http,38.51.207.116:999,false,3385.181427002,4365,4113,51.486199575372,38.51.207.116
true,1787085626.1575,elite,8927.9522172053,1785215481.9796,"AS12741 Netia SA",AS-NETIA,Warsaw,Europe,EU,Poland,PL,,false,"Netia SA",52.2299,21.0093,false,"Netia Telekom SA",true,Mazovia,success,Europe/Warsaw,00-510,1787029664,1787085626.1575,9150,socks5,83.238.167.189:9150,true,13460.446119308,7644,35603,17.675214465743,83.238.167.189
true,1787085626.058,transparent,6239.7310182514,1783499147.1846,"AS9299 Philippine Long Distance Telephone Company",IPG-AS-AP,Bacoor,Asia,AS,Philippines,PH,,false,"Philippine Long Distance Telephone Co.",14.456,120.9401,false,"Philippine Long Distance Telephone Company",true,Calabarzon,success,Asia/Manila,4102,1786522047,1787085626.058,8082,http,49.144.31.164:8082,false,620.75304985046,10654,23434,31.254400375499,49.144.31.164
true,1787085625.9528,transparent,6093.1434241866,1777102895.5656,"AS28398 INTERNET TELEFONIA Y TV DE MICHOACAN SA DE CV","INTERNET TELEFONIA Y TV DE MICHOACAN SA DE CV","Huetamo de Núñez","North America",NA,Mexico,MX,,false,"Internet Telefonia Y TV De Michoacan SA De CV",18.694,-100.9779,false,,true,Michoacán,success,America/Mexico_City,61940,1787040853,1787085625.9528,999,http,38.7.23.138:999,false,6618.6728477478,22332,59011,27.454114060214,38.7.23.138
true,1787085625.7497,transparent,8652.2512658753,1722170109.6832,"AS137342 DISKOMINFO TANGERANG SELATAN",IDNIC-KOMINFOTANGSEL-AS-ID,"South Tangerang",Asia,AS,Indonesia,ID,,false,"Diskominfo Tangerang Selatan",-6.3018,106.7074,false,,true,Banten,success,Asia/Jakarta,15415,1787032552,1787085625.7497,8080,http,103.113.3.25:8080,true,7486.4130020142,31114,387891,7.4256870443073,103.113.3.25
true,1787085522.6717,transparent,5768.816550244,1778200577.4531,"AS9299 Philippine Long Distance Telephone Company",IPG-AS-AP,"Quezon City",Asia,AS,Philippines,PH,,false,"Philippine Long Distance Telephone Co.",14.6475,121.0494,false,"Philippine Long Distance Telephone Company",true,"Metro Manila",success,Asia/Manila,1100,1786666038,1787085625.7131,8082,http,58.69.61.79:8082,false,5765.7170295715,17170,58512,22.687032583706,58.69.61.79
true,1787085625.6675,transparent,5909.6766637573,1783951504.0486,"AS150008 Pioneer Elabs Ltd.",PEL-AS-IN,Hyderabad,Asia,AS,India,IN,,false,"Pioneer Elabs Ltd.",17.3843,78.4583,false,"Pioneer Elabs Ltd.",true,Telangana,success,Asia/Kolkata,500064,1786972300,1787085625.6675,83,http,103.41.97.225:83,false,10134.805202484,7378,20933,26.060541838861,103.41.97.225
true,1787085625.388,transparent,5608.3362131815,1772923125.2082,"AS147131 PT Global Sarana Elektronika",IDNIC-GFIBER-AS-ID,Purwakarta,Asia,AS,Indonesia,ID,,false,"PT Global Sarana Elektronika",-6.55694,107.443,false,"PT Global Sarana Elektronika",true,"West Java",success,Asia/Jakarta,,1787008290,1787085625.388,3128,http,103.176.97.108:3128,true,8687.5514984131,15620,93388,14.329223543226,103.176.97.108
true,1787085622.6904,transparent,6120.4492591581,1779120376.6239,"AS150206 PT Rafa Teknologi Solusi",IDNIC-RAFATEK-AS-ID,Bogor,Asia,AS,Indonesia,ID,,false,"PT Rafa Teknologi Solusi",-6.59444,106.789,false,"PT Rafa Teknologi Solusi",true,"West Java",success,Asia/Jakarta,,1786983115,1787085625.3742,10001,http,103.249.19.50:10001,false,10216.405153275,8352,24650,25.30755711775,103.249.19.50
true,1787085625.362,elite,4352.7216765299,1785917331.2776,"AS210644 AEZA INTERNATIONAL LTD",AEZA-AS,Helsinki,Europe,EU,Finland,FI,,true,"xorek.cloud International LTD",60.1698,24.9383,false,"xorek.cloud International LTD",false,Uusimaa,success,Europe/Helsinki,00191,1786520510,1787085625.362,6666,http,150.241.70.103:6666,true,537.2006893158,11644,4607,71.650975324595,150.241.70.103
true,1787085625.3108,transparent,5185.8615421452,1786238802.4342,"AS45899 VNPT Corp",VNPT-AS-VN,"Phu Ly",Asia,AS,Vietnam,VN,,false,"VietNam Post and Telecom Corporation",20.5411,105.9139,false,"Vietnam Posts and Telecommunications Group",false,"Hà Nam Province",success,Asia/Bangkok,400000,1786843085,1787085625.3108,8080,http,113.160.130.183:8080,false,7833.4012031555,1676,6338,20.913401547292,113.160.130.183
true,1787085625.0448,transparent,11181.837434839,1775994127.1765,"AS16276 OVH SAS",OVH,Madrid,Europe,EU,Spain,ES,,true,"OVH SAS",40.4153,-3.694,false,"OVH Hispano",true,Madrid,success,Europe/Madrid,28071,1786534262,1787085625.0448,3128,http,141.227.128.55:3128,false,12991.237878799,31471,64061,32.94288824687,141.227.128.55
true,1787085624.9648,transparent,6658.4722833491,1750653905.5345,"AS206854 Lesun communication furtherance engineers Co, (Ltd.)",SUNNET,Tehran,Asia,AS,Iran,IR,,false,"Lesun communication furtherance engineers Co, Ltd.",35.6824,51.4158,false,Sunnet,true,Tehran,success,Asia/Tehran,,1787037484,1787085624.9648,8080,http,185.172.212.233:8080,false,5391.6034698486,5216,74983,6.5038217434133,185.172.212.233
true,1787085624.9242,elite,10099.163904094,1780860976.8578,"AS51167 Contabo GmbH",CONTABO,Lauterbourg,Europe,EU,France,FR,,true,"Contabo GmbH",48.9742,8.1851,false,"Contabo GmbH",true,"Grand Est",success,Europe/Paris,67630,1786907924,1787085624.9242,9050,socks4,161.97.104.161:9050,true,17980.091571808,67747,178116,27.554776440538,161.97.104.161
true,1787085624.8887,anonymous,6480.6708470676,1786637640.9237,"AS7474 SingTel Optus Pty Ltd",OPTUSCOM-AS01-AU,Sydney,Oceania,OC,Australia,AU,,false,"SingTel Optus Pty Ltd",-33.8688,151.209,false,"SingTel Optus Pty Ltd",false,"New South Wales",success,Australia/Sydney,1001,1786633890,1787085624.8887,3128,http,59.154.238.91:3128,true,835.50643920898,1514,3145,32.496243829148,59.154.238.91
true,1787085624.8239,elite,4191.2932903579,1785281218.5676,"AS27895 Núcleo S.A.","Nucleo S.A.",Asunción,"South America",SA,Paraguay,PY,,false,"Núcleo S.A.",-25.2869,-57.6511,false,"Núcleo S.A",true,Asuncion,success,America/Asuncion,,1786488691,1787085624.8239,80,http,190.104.168.27:80,false,14338.171720505,14255,5438,72.386127050221,190.104.168.27
